User_ID,News_ID,label,Category,SubCategory
U47710,N48364,0,finance,finance-taxes
U341636,N49939,0,news,newspolitics
U84341,N53474,0,news,elections-2020-us
U397656,N15289,1,news,newsus
U540581,N10285,0,finance,finance-saving-investing
U375843,N99846,0,finance,finance-real-estate
U172714,N86504,0,lifestyle,lifestylebuzz
U640045,N50466,0,news,newsgoodnews
U299364,N97711,0,finance,finance-career
U294723,N52079,0,news,newsus
U537943,N110008,0,news,newsus
U209593,N50466,0,news,newsgoodnews
U530400,N66169,0,sports,football_nfl
U121010,N91469,0,news,elections-2020-us
U644999,N43355,0,lifestyle,lifestyleroyals
U519470,N53474,0,news,elections-2020-us
U273964,N1629,0,lifestyle,lifestylediy
U601801,N108269,0,news,newsworld
U382151,N112641,0,lifestyle,voices
U569688,N96373,0,lifestyle,shop-holidays
U306515,N81321,0,news,newsus
U132330,N102530,0,sports,football_ncaa
U645755,N123028,0,news,newsus
U499380,N59935,0,lifestyle,lifestyleroyals
U252892,N108506,0,finance,personalfinance
U367211,N70024,0,lifestyle,lifestylecelebstyle
U628761,N82719,0,news,newsus
U580283,N49466,0,finance,finance-retirement
U712898,N69938,0,lifestyle,lifestyleroyals
U214058,N82573,0,finance,markets
U520879,N48784,0,finance,finance-companies
U47062,N70396,0,finance,personalfinance
U536583,N73469,0,news,newscrime
U709493,N33078,0,news,newsus
U533539,N40282,0,news,newsgoodnews
U183612,N89764,0,sports,football_nfl
U293483,N48197,0,news,newsworld
U562787,N30206,0,lifestyle,lifestylebuzz
U414220,N114526,0,news,newsscienceandtechnology
U530965,N80814,0,news,newspolitics
U536514,N76677,0,lifestyle,lifestylebuzz
U398129,N23369,0,sports,basketball_ncaa
U504415,N58449,1,news,newscrime
U66983,N76665,0,lifestyle,lifestyleroyals
U200690,N40550,0,news,newscrime
U469452,N18257,0,sports,football_nfl
U399218,N102458,0,lifestyle,shop-holidays
U466908,N1328,0,news,newsworld
U341703,N30899,0,news,newsus
U598752,N95525,0,lifestyle,shop-holidays
U354881,N30119,0,news,newsus
U41847,N42039,0,lifestyle,voices
U673500,N8491,0,news,newsgoodnews
U324017,N85664,0,news,newsscienceandtechnology
U292556,N20916,0,news,newsus
U403642,N84137,0,lifestyle,lifestylepetsanimals
U513499,N110667,0,news,newsworld
U662009,N76665,0,lifestyle,lifestyleroyals
U625463,N22597,0,lifestyle,lifestylefashion
U146407,N75499,0,lifestyle,awardstyle
U743518,N89764,0,sports,football_nfl
U124961,N56339,0,news,newsscienceandtechnology
U89659,N75499,0,lifestyle,awardstyle
U61957,N96729,0,news,newscrime
U69764,N13750,0,finance,finance-companies
U130694,N30371,0,news,newsworld
U630510,N24085,0,news,newscrime
U20716,N1041,0,sports,football_nfl
U74788,N92285,0,sports,football_nfl
U535227,N34044,0,sports,golf
U530941,N103817,0,news,newsgoodnews
U122663,N107637,0,sports,football_nfl
U47015,N104054,0,news,newscrime
U664778,N120612,0,lifestyle,voices
U708653,N117183,0,news,newsgoodnews
U625206,N7299,0,lifestyle,lifestyleroyals
U633341,N65742,0,sports,baseball_mlb
U94397,N12613,0,finance,markets
U434918,N3601,0,lifestyle,lifestyleroyals
U319481,N111291,1,lifestyle,lifestylebuzz
U331580,N117974,0,news,newsus
U166932,N48912,0,finance,finance-retirement
U111690,N32154,0,news,newsus
U568365,N77013,0,finance,markets
U338446,N96351,0,lifestyle,voices
U421889,N35837,0,sports,icehockey_nhl
U258283,N85123,0,lifestyle,lifestylebuzz
U243681,N91381,0,sports,football_nfl
U163755,N90996,0,sports,football_ncaa
U109445,N56451,0,lifestyle,lifestyleroyals
U681367,N87684,0,news,newscrime
U675838,N92480,0,finance,markets
U202504,N24596,0,news,newsus
U462728,N67747,1,news,newspolitics
U20799,N109605,0,news,newsus
U196635,N91716,0,news,newspolitics
U352578,N20990,1,news,newsworld
U728862,N118893,0,finance,markets
U313142,N107199,0,sports,football_nfl
U448321,N18190,0,lifestyle,shop-holidays
U301486,N120612,0,lifestyle,voices
U591804,N109958,0,finance,finance-companies
U65119,N71353,0,news,newspolitics
U258698,N117183,0,news,newsgoodnews
U252182,N8491,0,news,newsgoodnews
U38344,N4215,0,news,newsworld
U382394,N95605,0,news,newsus
U186923,N20990,0,news,newsworld
U522278,N43982,0,sports,football_nfl
U303478,N76665,1,lifestyle,lifestyleroyals
U415441,N114054,0,news,newspolitics
U116633,N29537,0,lifestyle,advice
U339824,N87836,0,news,newsworld
U186695,N47925,0,news,newscrime
U230404,N100941,0,finance,finance-real-estate
U487040,N62800,0,finance,finance-real-estate
U212904,N69201,0,news,newsus
U380878,N10285,0,finance,finance-saving-investing
U96345,N117887,1,sports,baseball_mlb
U72498,N95748,0,lifestyle,lifestylehomeandgarden
U365399,N36807,0,finance,finance-companies
U694675,N26122,0,sports,baseball_mlb
U454197,N57663,0,finance,markets
U411027,N119284,0,sports,more_sports
U444816,N94850,0,sports,football_nfl
U373842,N80272,0,finance,finance-companies
U162575,N52807,0,news,newselection2020
U699584,N25253,0,news,newsopinion
U461220,N88062,0,sports,football_nfl
U189637,N37530,0,news,newsgoodnews
U353396,N109703,0,finance,finance-companies
U77675,N99177,0,lifestyle,lifestyleroyals
U312315,N118883,0,news,newsus
U492422,N76539,0,finance,finance-real-estate
U703729,N4648,0,news,causes-poverty
U321132,N83689,0,news,newspolitics
U405169,N26122,0,sports,baseball_mlb
U204665,N118883,0,news,newsus
U504095,N26667,0,lifestyle,lifestylevideo
U703672,N85178,0,news,newsus
U655725,N71626,0,finance,markets
U653211,N122819,0,lifestyle,lifestylebuzz
U151226,N42433,0,finance,markets
U173321,N62800,0,finance,finance-real-estate
U319241,N126694,0,sports,football_nfl
U399492,N30206,0,lifestyle,lifestylebuzz
U96492,N110303,0,finance,finance-companies
U729126,N46555,0,news,newspolitics
U568914,N108749,1,sports,football_nfl
U130069,N41975,0,news,newspolitics
U660167,N14080,0,sports,baseball_mlb
U24604,N123234,1,sports,football_nfl
U583569,N46785,0,news,newsgoodnews
U726627,N26667,0,lifestyle,lifestylevideo
U297257,N42039,0,lifestyle,voices
U673856,N80019,0,news,newsworld
U45752,N34199,0,finance,finance-retirement
U510327,N82233,1,finance,markets
U151785,N31766,0,news,newsworld
U505031,N13279,0,lifestyle,voices
U325131,N62913,0,lifestyle,lifestylefamily
U465609,N78699,0,news,newspolitics
U468792,N5165,0,finance,finance-companies
U266038,N65658,0,news,newsus
U2139,N49697,0,news,newsworld
U450651,N113741,0,news,newsworld
U547934,N110303,0,finance,finance-companies
U329999,N113921,0,news,newsscienceandtechnology
U359544,N80770,0,news,newsus
U399053,N28837,0,news,newscrime
U608695,N122819,0,lifestyle,lifestylebuzz
U634229,N93259,0,news,newsus
U115632,N14612,0,news,newsus
U283579,N40310,0,sports,football_nfl
U572248,N102458,0,lifestyle,shop-holidays
U640171,N24823,0,sports,football_ncaa
U648833,N105407,0,news,newsus
U205914,N15239,0,sports,football_nfl
U664948,N111550,0,news,newsworld
U574760,N30417,0,sports,football_ncaa
U98226,N69915,0,news,newsoffbeat
U479693,N60635,0,lifestyle,lifestylebuzz
U82285,N78032,0,finance,finance-companies
U374056,N105407,0,news,newsus
U680195,N76665,0,lifestyle,lifestyleroyals
U580710,N109958,0,finance,finance-companies
U710038,N47925,0,news,newscrime
U404149,N44014,0,news,newspolitics
U7353,N18356,0,finance,finance-companies
U354138,N81914,0,news,newspolitics
U114649,N116118,0,finance,markets
U452973,N107637,0,sports,football_nfl
U595157,N56652,0,finance,finance-real-estate
U507817,N54368,1,news,newsus
U422015,N43186,1,news,newsus
U160908,N98178,0,sports,football_nfl
U314936,N12129,0,finance,finance-retirement
U639001,N94211,0,news,newscrime
U468143,N107373,0,news,newsworld
U277143,N76168,0,sports,basketball_nba
U206407,N124677,0,lifestyle,lifestylebuzz
U280696,N43186,0,news,newsus
U550706,N98178,0,sports,football_nfl
U75402,N28873,0,news,newspolitics
U688385,N51728,0,finance,finance-real-estate
U563105,N82573,0,finance,markets
U304235,N75499,0,lifestyle,awardstyle
U134365,N26703,0,sports,football_nfl
U128290,N48784,0,finance,finance-companies
U406026,N15781,0,news,newscrime
U490897,N26368,0,news,newscrime
U90844,N107371,0,sports,football_nfl
U511127,N39770,0,finance,markets
U515352,N49283,0,news,newspolitics
U678938,N18405,0,news,newsgoodnews
U25881,N17756,0,news,newspolitics
U543187,N40596,0,news,newsworld
U562439,N12384,0,lifestyle,lifestylebuzz
U155336,N79671,0,finance,personalfinance
U533736,N119762,0,news,newsworld
U343892,N20990,1,news,newsworld
U472709,N2110,0,lifestyle,shop-holidays
U482328,N48774,1,sports,football_nfl
U261639,N63043,0,news,newspolitics
U464824,N56451,0,lifestyle,lifestyleroyals
U483682,N7645,0,news,newsus
U404644,N58641,0,news,newscrime
U249741,N30899,0,news,newsus
U169151,N102631,0,news,newsus
U348602,N108445,0,lifestyle,voices
U192675,N30483,0,news,newspolitics
U39933,N84591,0,news,newscrime
U637992,N9745,0,finance,finance-real-estate
U351215,N94230,0,finance,finance-saving-investing
U676470,N81626,0,finance,financenews
U259462,N110447,0,finance,markets
U119171,N34140,0,news,newsworld
U459898,N43800,0,news,newsworld
U432752,N77011,0,news,newsgoodnews
U552942,N103397,0,news,newspolitics
U289015,N3248,0,finance,finance-companies
U124088,N35304,0,finance,finance-taxes
U722200,N99846,0,finance,finance-real-estate
U86698,N51163,0,lifestyle,lifestylebuzz
U173084,N17268,0,finance,finance-companies
U543514,N81852,0,sports,football_ncaa
U239240,N65658,0,news,newsus
U26696,N34971,0,finance,finance-real-estate
U393500,N96351,1,lifestyle,voices
U445172,N59935,0,lifestyle,lifestyleroyals
U489696,N39770,0,finance,markets
U501999,N33539,0,lifestyle,lifestylecelebstyle
U713352,N23302,0,news,newspolitics
U50919,N18356,0,finance,finance-companies
U321929,N45862,0,news,newsus
U362901,N56451,0,lifestyle,lifestyleroyals
U681491,N27635,0,news,newsopinion
U473640,N10252,0,news,newsus
U395874,N32154,0,news,newsus
U603671,N50363,0,sports,football_nfl
U646058,N85123,0,lifestyle,lifestylebuzz
U23102,N26122,0,sports,baseball_mlb
U596963,N94594,0,lifestyle,lifestylebuzz
U340903,N28009,0,sports,more_sports
U243993,N36233,0,news,newspolitics
U178804,N84886,0,news,newsworld
U249301,N12261,0,finance,finance-real-estate
U716459,N39630,0,news,newsworld
U190608,N38457,0,news,newsus
U171660,N1328,0,news,newsworld
U72360,N112819,0,news,elections-2020-us
U392551,N63952,0,lifestyle,lifestylebuzz
U675457,N126067,0,sports,football_nfl
U5053,N1328,0,news,newsworld
U590711,N100468,0,news,newsworld
U490011,N30809,1,lifestyle,lifestylehomeandgarden
U257421,N124659,0,news,newscrime
U438481,N3864,0,sports,basketball_ncaa
U219143,N46145,0,finance,finance-companies
U500790,N92285,0,sports,football_nfl
U702907,N27097,0,news,newscrime
U284216,N92459,0,news,newspolitics
U458671,N65192,0,news,newsworld
U724722,N73833,0,news,newsgoodnews
U83784,N126592,0,news,newspolitics
U200723,N28009,0,sports,more_sports
U352887,N4858,0,lifestyle,lifestylebuzz
U81146,N18947,0,finance,finance-companies
U134479,N123724,0,news,newsus
U479926,N93411,0,news,elections-2020-us
U323530,N27967,0,news,newscrime
U593487,N86509,0,news,newspolitics
U679478,N35304,0,finance,finance-taxes
U384617,N49283,0,news,newspolitics
U129415,N91731,0,sports,basketball_ncaa
U403514,N31879,0,news,newspolitics
U250404,N89967,0,news,newspolitics
U330648,N92462,0,news,newscrime
U605599,N64308,1,lifestyle,lifestyledidyouknow
U239163,N83491,0,news,newsworld
U559687,N77011,0,news,newsgoodnews
U653175,N16244,0,news,newsus
U258572,N121049,0,sports,icehockey_nhl
U713831,N118893,0,finance,markets
U234531,N23748,0,lifestyle,lifestylebuzz
U59293,N54368,1,news,newsus
U463972,N31323,0,lifestyle,lifestylebuzz
U478303,N12681,0,finance,finance-real-estate
U125865,N21669,0,sports,football_nfl
U41152,N12040,0,sports,football_nfl
U277968,N102631,0,news,newsus
U553251,N19134,0,news,newsus
U333922,N7937,0,finance,finance-companies
U8669,N105407,0,news,newsus
U450596,N123362,0,lifestyle,lifestyleroyals
U439267,N105282,0,lifestyle,lifestyleparenting
U368563,N86481,0,news,newsgoodnews
U168113,N40282,0,news,newsgoodnews
U667311,N97722,0,lifestyle,lifestyleroyals
U4443,N94421,0,news,newscrime
U23341,N71607,0,lifestyle,lifestyleroyals
U584239,N81415,0,sports,football_ncaa
U451199,N58641,0,news,newscrime
U315527,N127134,0,news,elections-2020-us
U66571,N58465,0,finance,finance-retirement
U131788,N32209,0,news,newsworld
U621320,N103397,0,news,newspolitics
U90005,N81125,0,news,newsworld
U454631,N76677,0,lifestyle,lifestylebuzz
U673170,N105407,0,news,newsus
U31035,N76721,0,lifestyle,awardstyle
U168322,N22225,0,news,newsworld
U697891,N21624,0,sports,more_sports
U271308,N97946,0,news,newsus
U18328,N99484,0,lifestyle,lifestylebeauty
U41677,N129678,0,sports,football_ncaa
U129218,N32792,0,news,elections-2020-us
U462321,N18190,0,lifestyle,shop-holidays
U694715,N85943,0,news,newspolitics
U220318,N7937,0,finance,finance-companies
U330681,N613,0,news,newsworld
U482497,N104027,0,finance,finance-real-estate
U92847,N128389,0,news,newsworld
U346003,N30955,0,sports,football_nfl
U325456,N86356,0,news,newsus
U230566,N47277,0,news,newsus
U261263,N122211,0,sports,football_ncaa
U631158,N85123,0,lifestyle,lifestylebuzz
U628505,N116118,0,finance,markets
U486256,N86429,0,finance,finance-savemoney
U563941,N68752,0,sports,football_ncaa
U652840,N30899,0,news,newsus
U71011,N72677,0,sports,football_nfl
U277329,N79233,0,lifestyle,voices
U393604,N12681,0,finance,finance-real-estate
U693583,N28009,0,sports,more_sports
U377787,N89764,0,sports,football_nfl
U511759,N100073,0,lifestyle,lifestyleroyals
U34289,N36861,0,finance,personalfinance
U601408,N43628,0,news,newscrime
U353746,N76721,0,lifestyle,awardstyle
U62072,N102340,0,lifestyle,shop-holidays
U601232,N16529,1,news,newscrime
U85378,N52856,0,news,newspolitics
U3761,N53018,1,news,newsworld
U136752,N26191,0,news,newsworld
U624883,N18405,0,news,newsgoodnews
U10479,N52388,0,news,newsgoodnews
U669888,N50454,0,sports,football_nfl
U696515,N10252,0,news,newsus
U418172,N24270,0,news,newscrime
U175641,N61442,0,news,newsworld
U455211,N47925,0,news,newscrime
U222429,N8491,0,news,newsgoodnews
U635713,N115283,0,finance,finance-real-estate
U121026,N41956,0,lifestyle,lifestyleparenting
U364670,N53474,1,news,elections-2020-us
U652462,N85452,0,lifestyle,lifestylebuzz
U266339,N114054,0,news,newspolitics
U420716,N22796,0,news,indepth
U119101,N110303,0,finance,finance-companies
U320110,N12613,0,finance,markets
U197991,N69938,0,lifestyle,lifestyleroyals
U526918,N95770,0,lifestyle,lifestylefamilyandrelationships
U236452,N32433,0,lifestyle,lifestylecareer
U221895,N12184,0,sports,football_nfl
U233280,N98643,1,news,newscrime
U53842,N41975,0,news,newspolitics
U38494,N96233,0,sports,football_nfl
U518582,N39363,0,lifestyle,lifestyleroyals
U532787,N15125,0,news,newsworld
U350849,N34669,0,news,newsus
U102204,N7937,1,finance,finance-companies
U349532,N38737,0,lifestyle,lifestyleparenting
U287127,N119762,0,news,newsworld
U89763,N120573,0,finance,finance-real-estate
U292528,N10285,0,finance,finance-saving-investing
U548904,N27478,0,sports,football_nfl_videos
U61204,N98577,0,news,newspolitics
U686935,N92199,0,lifestyle,lifestylecelebstyle
U146246,N62788,0,lifestyle,lifestylehomeandgarden
U410913,N9214,0,news,newsworld
U69870,N100941,0,finance,finance-real-estate
U408843,N91268,0,news,newsus
U261865,N15416,0,news,newspolitics
U424533,N46931,0,news,newsus
U403422,N58465,0,finance,finance-retirement
U238972,N64149,0,lifestyle,lifestyleroyals
U586108,N72190,0,news,newsopinion
U450472,N35694,0,lifestyle,causes
U141894,N58135,0,news,newspolitics
U289691,N74682,0,lifestyle,lifestylediy
U205620,N7428,0,lifestyle,lifestylebeauty
U69697,N84137,0,lifestyle,lifestylepetsanimals
U549540,N105407,0,news,newsus
U504048,N40625,0,sports,football_nfl
U20857,N26703,0,sports,football_nfl
U208345,N100073,0,lifestyle,lifestyleroyals
U411774,N1444,1,news,newsus
U642231,N114227,0,finance,finance-companies
U255681,N4612,0,sports,football_ncaa
U217665,N3987,0,finance,finance-companies
U473457,N1444,0,news,newsus
U73157,N12730,0,news,newsus
U601580,N48364,0,finance,finance-taxes
U228204,N100073,0,lifestyle,lifestyleroyals
U21721,N89061,0,news,newsworld
U686866,N123784,0,sports,football_ncaa_videos
U120945,N114526,0,news,newsscienceandtechnology
U65063,N122688,0,news,newsopinion
U453765,N55302,0,news,newsopinion
U227045,N26128,0,finance,finance-companies
U404340,N55725,0,news,newsworld
U171422,N129321,0,lifestyle,lifestyleroyals
U402350,N19155,0,news,newspolitics
U660399,N94421,0,news,newscrime
U178666,N425,0,sports,football_nfl_videos
U40427,N39877,0,news,newscrime
U289649,N83702,0,finance,markets
U666765,N37805,0,lifestyle,lifestylebuzz
U488399,N12613,0,finance,markets
U172065,N11329,1,sports,football_nfl
U515224,N16485,0,news,newsworld
U438646,N8159,0,lifestyle,lifestyleroyals
U317612,N12483,0,finance,finance-career-education
U495542,N13365,0,news,newscrime
U419679,N102631,0,news,newsus
U279009,N128389,0,news,newsworld
U447439,N34548,0,lifestyle,lifestyleroyals
U231093,N97711,0,finance,finance-career
U152653,N3262,0,lifestyle,lifestylebuzz
U434434,N84706,0,finance,personalfinance
U400958,N53992,0,sports,basketball_nba
U355597,N119986,0,lifestyle,lifestylehomeandgarden
U236409,N56883,0,sports,basketball_nba
U655743,N118266,0,news,newspolitics
U130365,N41523,0,news,newsus
U17337,N74101,0,news,newscrime
U543201,N110967,0,news,newsgoodnews
U519657,N37544,0,finance,markets
U595806,N39760,0,news,newscrime
U597123,N56850,0,finance,finance-real-estate
U181267,N97722,0,lifestyle,lifestyleroyals
U296209,N12191,0,news,newsworld
U536528,N46785,0,news,newsgoodnews
U168793,N76539,0,finance,finance-real-estate
U719774,N62456,0,sports,football_nfl
U9907,N20250,0,lifestyle,lifestyledidyouknow
U250250,N49283,0,news,newspolitics
U472995,N6293,0,news,newscrime
U178702,N62235,0,sports,baseball_mlb
U590526,N126252,0,finance,finance-companies
U334020,N21365,0,news,newspolitics
U135176,N9471,0,news,newsus
U273606,N45626,0,finance,personalfinance
U431786,N13211,0,lifestyle,shop-holidays
U332752,N77289,0,sports,football_ncaa
U340081,N46555,0,news,newspolitics
U295195,N121715,0,news,newsworld
U694947,N67937,0,lifestyle,lifestylebuzz
U238544,N58449,0,news,newscrime
U506445,N12101,0,sports,golf
U331102,N71090,0,news,newsus
U318193,N77011,0,news,newsgoodnews
U616446,N90968,0,sports,baseball_mlb
U317180,N117376,0,finance,finance-companies
U80959,N62595,0,news,newscrime
U26900,N52079,0,news,newsus
U556740,N20223,0,finance,finance-real-estate
U18977,N81570,0,finance,markets
U163084,N97711,0,finance,finance-career
U749212,N89764,0,sports,football_nfl
U219926,N71701,0,news,newsbusiness
U458657,N83702,0,finance,markets
U703105,N123234,0,sports,football_nfl
U156159,N22796,0,news,indepth
U662447,N59216,0,sports,football_nfl_videos
U278514,N121267,0,lifestyle,lifestyleroyals
U505569,N59654,0,sports,basketball_ncaa
U226402,N53474,0,news,elections-2020-us
U561063,N45214,0,news,newsus
U212851,N120696,0,news,newspolitics
U384533,N78867,0,news,newsworld
U295662,N82170,0,lifestyle,lifestylebuzz
U223090,N12483,0,finance,finance-career-education
U397018,N72117,0,sports,more_sports
U104609,N62523,0,news,newscrime
U645283,N1444,0,news,newsus
U205273,N66902,0,finance,finance-savemoney
U297439,N103397,0,news,newspolitics
U408033,N63952,0,lifestyle,lifestylebuzz
U591040,N45219,0,news,newsus
U502426,N95770,0,lifestyle,lifestylefamilyandrelationships
U592330,N96351,0,lifestyle,voices
U685273,N105407,0,news,newsus
U321399,N110667,0,news,newsworld
U424580,N80281,0,news,newsworld
U661859,N123234,0,sports,football_nfl
U565127,N37338,0,finance,markets
U79994,N58047,0,sports,football_nfl
U163446,N70063,0,news,newsworld
U710126,N112124,0,finance,markets
U368870,N128124,0,sports,football_nfl
U622846,N84137,0,lifestyle,lifestylepetsanimals
U62758,N81570,1,finance,markets
U250029,N21033,0,news,newsus
U58231,N84886,0,news,newsworld
U209473,N47231,0,lifestyle,lifestylehomeandgarden
U643529,N45124,0,news,newsopinion
U311629,N45410,0,news,newsus
U594074,N80561,0,finance,markets
U580241,N35304,0,finance,finance-taxes
U416900,N110967,0,news,newsgoodnews
U238019,N113723,0,sports,soccer
U586934,N20364,0,lifestyle,awardstyle
U297548,N31801,0,sports,more_sports
U444724,N59619,0,news,newsus
U75847,N64640,0,news,newsus
U498287,N57903,0,news,newsgoodnews
U215145,N18539,0,news,newscrime
U132925,N77739,0,news,newsworld
U123366,N116564,0,news,newsus
U498295,N26368,0,news,newscrime
U414281,N12459,0,sports,more_sports
U274743,N81570,0,finance,markets
U243696,N64957,0,news,newsus
U598924,N19525,0,lifestyle,lifestylecelebstyle
U559689,N77287,0,finance,finance-saving-investing
U535841,N15289,0,news,newsus
U603652,N103397,0,news,newspolitics
U349961,N5496,0,sports,football_nfl
U330429,N119838,0,sports,football_nfl
U606884,N30206,0,lifestyle,lifestylebuzz
U613153,N52079,0,news,newsus
U282774,N12613,0,finance,markets
U616062,N55725,0,news,newsworld
U248767,N87684,1,news,newscrime
U602348,N22334,1,news,newspolitics
U554274,N80905,1,finance,finance-retirement
U609477,N2750,0,news,newsus
U486624,N38304,0,lifestyle,lifestylebuzz
U581170,N39770,0,finance,markets
U500942,N62800,0,finance,finance-real-estate
U454396,N7783,0,lifestyle,lifestyleroyals
U534996,N49283,0,news,newspolitics
U743191,N122640,1,sports,football_nfl
U510626,N51728,0,finance,finance-real-estate
U55074,N41891,0,lifestyle,advice
U187445,N84886,0,news,newsworld
U701824,N85366,0,lifestyle,lifestylecelebstyle
U644862,N90448,0,sports,basketball_nba
U571738,N82233,0,finance,markets
U156395,N49939,0,news,newspolitics
U401690,N12730,0,news,newsus
U707995,N43000,0,news,newsworld
U535637,N32154,1,news,newsus
U414098,N34086,0,news,newsgoodnews
U87211,N94594,0,lifestyle,lifestylebuzz
U425002,N24370,0,lifestyle,shop-holidays
U665042,N106586,0,news,newsgoodnews
U1417,N44014,0,news,newspolitics
U602415,N85664,0,news,newsscienceandtechnology
U677485,N118883,0,news,newsus
U560993,N99177,0,lifestyle,lifestyleroyals
U375653,N118266,0,news,newspolitics
U447680,N1341,0,finance,personalfinance
U212060,N85986,0,news,newsus
U220264,N32544,0,sports,soccer
U147873,N28809,0,news,newspolitics
U665431,N32154,0,news,newsus
U539127,N123724,0,news,newsus
U574094,N80982,0,lifestyle,shop-holidays
U223468,N38678,0,sports,soccer
U670724,N100261,0,sports,football_ncaa
U577106,N122775,0,lifestyle,voices
U632184,N38737,0,lifestyle,lifestyleparenting
U434567,N4378,0,sports,basketball_nba
U600379,N47023,0,sports,basketball_nba
U10408,N97946,0,news,newsus
U341850,N92300,0,lifestyle,voices
U281130,N114830,0,sports,football_nfl
U373499,N8857,0,news,newscrime
U179451,N30206,0,lifestyle,lifestylebuzz
U396201,N90853,0,sports,golf
U389320,N48841,0,sports,basketball_nba
U361396,N7601,0,sports,football_nfl
U117313,N117105,0,news,newspolitics
U264106,N50244,0,lifestyle,lifestyleroyals
U131534,N14848,0,news,newsus
U494730,N21018,0,news,newsus
U7152,N119932,0,news,newspolitics
U48820,N22225,0,news,newsworld
U140457,N105407,0,news,newsus
U207766,N36126,0,sports,football_ncaa
U306269,N102458,0,lifestyle,shop-holidays
U413633,N1378,0,finance,markets
U511138,N71280,0,sports,football_nfl
U124067,N58198,0,sports,icehockey_nhl
U387539,N76665,0,lifestyle,lifestyleroyals
U10384,N117736,0,news,newsscienceandtechnology
U263329,N95525,0,lifestyle,shop-holidays
U2846,N55944,0,news,newscrime
U14135,N73833,0,news,newsgoodnews
U72139,N58760,1,news,newscrime
U172712,N50244,0,lifestyle,lifestyleroyals
U298718,N86358,0,sports,more_sports
U387178,N53714,0,sports,football_nfl
U292790,N18405,0,news,newsgoodnews
U130164,N68778,0,news,newsworld
U442087,N4761,0,sports,football_nfl
U373142,N117695,0,lifestyle,lifestyleroyals
U407215,N11805,0,news,newsscienceandtechnology
U300620,N64730,0,news,newscrime
U22984,N90853,0,sports,golf
U417463,N98178,1,sports,football_nfl
U304984,N5568,0,sports,football_nfl
U573738,N31872,0,news,newspolitics
U45506,N67937,0,lifestyle,lifestylebuzz
U650085,N109642,0,news,newsphotos
U186797,N37047,1,sports,football_nfl
U704714,N107637,0,sports,football_nfl
U453842,N105407,0,news,newsus
U620301,N76661,0,news,newsworld
U298249,N94625,0,sports,baseball_mlb
U428199,N40550,0,news,newscrime
U166709,N26703,1,sports,football_nfl
U412467,N50035,0,sports,football_nfl
U75365,N46145,0,finance,finance-companies
U296718,N53474,0,news,elections-2020-us
U706053,N110523,1,news,newsworld
U390756,N94594,0,lifestyle,lifestylebuzz
U710138,N41956,0,lifestyle,lifestyleparenting
U146440,N100073,0,lifestyle,lifestyleroyals
U400878,N70396,0,finance,personalfinance
U644761,N85986,0,news,newsus
U410134,N96373,0,lifestyle,shop-holidays
U3258,N29931,0,news,newspolitics
U669817,N73137,0,lifestyle,shop-holidays
U47683,N73833,1,news,newsgoodnews
U291569,N16986,0,news,newspolitics
U432142,N77606,0,news,newspolitics
U678912,N127134,0,news,elections-2020-us
U215449,N28009,0,sports,more_sports
U464585,N100468,0,news,newsworld
U678108,N110523,0,news,newsworld
U463851,N10285,0,finance,finance-saving-investing
U156346,N60394,0,news,newsus
U363415,N49697,0,news,newsworld
U628762,N102458,0,lifestyle,shop-holidays
U3784,N64941,0,finance,finance-companies
U471903,N27097,0,news,newscrime
U606648,N51632,0,news,newsgoodnews
U260028,N100396,0,sports,football_nfl
U404446,N47863,0,news,newspolitics
U210168,N54892,0,finance,finance-top-stocks
U369735,N58851,0,sports,football_ncaa
U735171,N120089,0,lifestyle,shop-holidays
U612277,N76625,0,lifestyle,lifestylecleaningandorganizing
U42110,N13322,0,news,newscrime
U503032,N33030,0,finance,markets
U425797,N19531,0,sports,football_nfl
U165713,N27460,0,finance,markets
U277695,N49283,0,news,newspolitics
U662728,N114054,0,news,newspolitics
U13107,N11296,0,lifestyle,lifestylebuzz
U575284,N51320,0,finance,markets
U195189,N94594,0,lifestyle,lifestylebuzz
U111307,N2750,0,news,newsus
U666906,N6643,0,sports,baseball_mlb
U371413,N90184,0,finance,markets
U703692,N118944,0,news,newsus
U466443,N78032,0,finance,finance-companies
U193617,N52388,0,news,newsgoodnews
U241535,N44678,0,sports,football_nfl
U734590,N29160,0,sports,football_nfl
U581191,N8236,0,finance,markets
U446886,N43186,0,news,newsus
U618701,N76434,0,news,elections-2020-us
U394247,N12917,0,news,newsus
U398509,N100380,0,sports,football_nfl
U70098,N64149,0,lifestyle,lifestyleroyals
U340113,N56451,0,lifestyle,lifestyleroyals
U209083,N100197,0,news,newsgoodnews
U102275,N112125,0,news,newsworld
U44400,N34044,0,sports,golf
U442705,N116118,0,finance,markets
U503103,N106539,0,lifestyle,lifestylehomeandgarden
U401472,N30955,0,sports,football_nfl
U275711,N30582,0,sports,football_ncaa
U562596,N64640,0,news,newsus
U233803,N21356,0,news,newscrime
U311059,N122971,0,news,newsus
U568298,N79825,0,news,newsworld
U10798,N105407,0,news,newsus
U62636,N24370,0,lifestyle,shop-holidays
U487596,N98178,0,sports,football_nfl
U690635,N73137,0,lifestyle,shop-holidays
U483820,N96192,0,sports,football_nfl
U310043,N80784,0,lifestyle,awardstyle
U601767,N62800,0,finance,finance-real-estate
