user_id,item_id,rating,domain,living_place,join_time,time_bin
511,110138,1,movie,"London, United Kingdom",2009-01-02,45
123,109572,1,movie,湖北武汉,2015-09-18,125
1329,123392,0,movie,四川成都,2010-03-11,59
1234,132484,1,music,"Tōkyō, Japan",2008-07-13,39
2512,187544,1,music,上海,2007-02-28,22
1283,114823,1,movie,广东深圳,2010-08-11,64
2421,96012,1,movie,北京,2007-06-01,26
2145,102140,1,movie,北京,2006-04-09,12
1368,104935,0,movie,上海,2011-11-07,79
1995,106760,1,movie,山东青岛,2010-09-01,65
944,128938,0,movie,湖北武汉,2012-07-26,87
1956,103530,1,movie,北京,2011-01-24,69
1449,13925,1,book,"昆山, 苏州",2010-08-14,64
522,120031,1,movie,重庆,2010-02-18,58
1207,98755,1,movie,"New York City, United States",2007-05-19,25
261,105971,1,movie,云南昆明,2016-09-07,137
2307,119421,1,movie,"kobe, Japan",2010-09-15,65
1765,119750,1,movie,浙江宁波,2009-09-13,53
1463,84986,1,book,北京,2008-11-14,43
1583,91248,0,book,上海,2006-04-21,12
1984,101991,0,movie,江苏苏州,2009-08-16,52
2078,40044,0,book,江苏无锡,2008-01-05,33
1614,95995,0,movie,"Berlin, Germany",2010-08-08,64
1853,199153,1,music,北京,2007-11-03,31
507,102333,1,movie,山东青岛,2008-12-25,44
2485,136957,1,music,云南昆明,2006-08-02,16
2288,61299,1,book,上海,2011-05-24,73
614,112324,0,movie,"Gyumri, Armenia",2010-08-02,64
727,98366,1,movie,北京,2011-04-11,72
1206,126977,0,movie,河南郑州,2005-10-04,6
2173,96134,0,movie,上海,2008-04-30,36
1314,97779,0,movie,黑龙江哈尔滨,2005-09-18,5
889,108342,1,movie,浙江杭州,2012-03-17,83
270,108656,1,movie,广东广州,2016-09-30,137
2018,124113,0,movie,上海,2009-01-08,45
2282,123015,1,movie,广东深圳,2008-04-18,36
34,132660,1,music,辽宁沈阳,2006-05-19,13
2157,188294,1,music,北京,2008-08-06,40
585,174220,0,music,四川成都,2010-06-05,62
442,96592,1,movie,"常熟, 苏州",2007-12-14,32
1372,127899,1,movie,上海,2008-01-09,33
1666,102491,1,movie,广西柳州,2013-04-15,96
1737,135145,1,music,"Toronto, Canada",2010-04-05,60
2210,122784,1,movie,"New York City, United States",2008-03-01,35
1785,60846,1,book,北京,2011-03-09,71
532,127455,0,movie,Anguilla,2010-02-28,58
1222,52774,0,book,北京,2008-08-28,40
1513,120482,1,movie,北京,2008-01-28,33
1851,24115,1,book,浙江杭州,2007-01-05,21
2205,98187,0,movie,北京,2008-06-05,38
2345,196307,1,music,北京,2010-02-06,58
277,103285,1,movie,浙江宁波,2016-10-22,138
1838,107649,0,movie,福建福州,2009-08-01,52
2375,80460,0,book,湖南长沙,2009-11-13,55
1063,127955,1,movie,山西太原,2013-07-12,99
1251,119903,1,movie,"Paris, France",2009-10-24,54
1663,135849,0,music,内蒙古呼伦贝尔,2006-06-27,14
1642,104133,1,movie,"New York City, United States",2009-07-15,51
2274,118714,1,movie,北京,2008-05-26,37
2181,12820,1,book,"Auckland, New Zealand",2008-11-24,43
2590,125874,0,movie,香港,2008-09-07,41
856,141220,1,music,广西柳州,2012-01-01,81
1688,100941,1,movie,北京,2009-09-11,53
2079,15519,0,book,广东深圳,2008-07-24,39
986,99427,0,movie,江苏苏州,2012-11-09,91
2080,109788,1,movie,陕西西安,2008-01-11,33
240,60602,1,book,新疆石河子,2016-07-22,135
1552,101688,1,movie,北京,2010-10-24,66
2292,99683,1,movie,北京,2007-11-26,31
2118,88426,1,book,香港,2006-06-27,14
631,100722,0,movie,"New York City, United States",2010-08-26,64
1606,112555,1,movie,天津,2008-01-15,33
954,113665,1,movie,山东威海,2012-08-11,88
501,118496,0,movie,,2008-12-12,44
454,108199,1,movie,河南洛阳,2009-11-08,55
137,104516,1,movie,北京,2015-11-07,127
1833,128330,1,movie,北京,2007-03-11,23
469,129027,0,movie,上海,2009-11-22,55
1337,128062,1,movie,广东广州,2010-07-17,63
1823,123682,1,movie,北京,2009-12-26,56
2201,104980,0,movie,"P'yŏngyang, North Korea",2005-10-09,6
2485,124928,0,movie,云南昆明,2006-08-02,16
1810,77269,1,book,,2009-03-06,47
2644,125486,1,movie,北京,2008-11-25,43
585,52457,0,book,四川成都,2010-06-05,62
435,125874,1,movie,北京,2007-11-05,31
1709,129433,1,movie,北京,2012-05-30,85
1707,116830,0,movie,"Vancouver, Canada",2011-04-23,72
1542,90797,0,book,北京,2010-05-25,61
1050,103766,1,movie,浙江杭州,2013-05-20,97
2497,121363,1,movie,"Frankfurt (am Main), Germany",2006-03-28,11
1187,126771,0,movie,上海,2006-04-07,12
2085,22655,1,book,北京,2009-01-18,45
1663,121698,0,movie,内蒙古呼伦贝尔,2006-06-27,14
2527,129480,0,movie,北京,2006-03-03,11
1047,128770,1,movie,辽宁大连,2013-05-18,97
1801,97919,1,movie,北京,2011-02-17,70
2079,129215,1,movie,广东深圳,2008-07-24,39
1263,129975,0,movie,"Stockholm, Sweden",2010-02-20,58
1050,101707,1,movie,浙江杭州,2013-05-20,97
1807,205745,1,music,广东广州,2010-09-19,65
495,128126,1,movie,"Kyoto, Japan",2010-01-14,57
1395,129027,0,movie,北京,2010-04-10,60
2456,119904,1,movie,福建厦门,2010-02-09,58
2638,113172,1,movie,江苏南京,2014-04-05,108
1510,86914,1,book,北京,2007-09-22,29
460,127356,0,movie,,2008-05-01,37
2433,128832,1,movie,广东广州,2011-06-03,74
1088,96064,1,movie,湖南长沙,2013-10-02,102
1689,127554,1,movie,"Los Angeles, United States",2009-07-01,51
2373,127619,0,movie,上海,2009-09-18,53
2612,101693,1,movie,北京,2007-12-26,32
1811,97433,0,movie,北京,2006-11-21,19
511,104764,1,movie,"London, United Kingdom",2009-01-02,45
1157,149312,1,music,上海,2014-07-17,111
2491,164903,1,music,上海,2006-03-04,11
1743,104031,1,movie,山东烟台,2007-02-26,22
2613,126572,1,movie,北京,2011-03-18,71
1121,103104,1,movie,江苏苏州,2014-03-29,107
954,106032,1,movie,山东威海,2012-08-11,88
1692,118877,0,movie,"Firenze, Italy",2007-08-25,28
374,111613,1,movie,四川南充,2017-08-13,148
761,21092,1,book,"乐清, 温州",2011-06-19,74
2221,123105,1,movie,上海,2007-08-03,28
1020,128234,1,movie,浙江温州,2013-02-26,94
1434,125334,0,movie,香港,2008-10-01,42
1754,109766,0,movie,"台北, 台湾",2009-01-13,45
1401,103636,0,movie,广东广州,2010-12-30,68
2510,128931,1,movie,"San Francisco Bay Area, United States",2009-11-21,55
1206,124852,1,movie,河南郑州,2005-10-04,6
2018,96129,0,movie,上海,2009-01-08,45
1325,96071,1,movie,山西晋中,2010-12-31,68
473,102749,1,movie,,2008-07-17,39
71,99005,1,movie,江苏宿迁,2015-04-19,120
2591,129377,1,movie,北京,2011-08-15,76
2259,175388,1,music,北京,2009-09-19,53
843,126905,0,movie,Yugoslavia,2011-12-11,80
1065,96010,1,movie,天津,2013-07-21,99
612,30412,1,book,黑龙江哈尔滨,2009-06-09,50
1782,144612,1,music,北京,2006-10-31,18
2476,108650,1,movie,Fiji,2007-11-11,31
2095,125148,1,movie,北京,2007-10-14,30
2666,69471,0,book,江西赣州,2011-02-13,70
273,129657,1,movie,北京,2016-10-12,138
2426,118639,1,movie,"New York City, United States",2009-11-10,55
1232,117500,0,movie,Bhutan,2007-05-14,25
2215,115927,0,movie,"P'yŏngyang, North Korea",2008-02-22,34
295,128843,1,movie,四川成都,2016-12-05,140
660,105412,0,movie,福建厦门,2010-10-28,66
1343,54740,0,book,上海,2013-06-17,98
1413,127661,0,movie,四川成都,2005-11-16,7
662,103603,0,movie,北京,2010-10-30,66
1421,109243,0,movie,山东德州,2007-03-13,23
2379,31477,1,book,上海,2007-02-12,22
1234,134837,0,music,"Tōkyō, Japan",2008-07-13,39
1935,104055,1,movie,北京,2009-05-28,49
2504,95875,1,movie,广东广州,2009-09-28,53
1490,122698,0,movie,广东广州,2009-01-14,45
2468,68879,0,book,"Amsterdam, Netherlands",2009-02-03,46
1368,111435,0,movie,上海,2011-11-07,79
1497,196441,0,music,"P'yŏngyang, North Korea",2008-01-18,33
2668,123506,1,movie,上海,2008-01-16,33
2225,124629,0,movie,山东青岛,2007-02-08,22
2646,127593,0,movie,"New York City, United States",2011-01-05,69
277,96585,1,movie,浙江宁波,2016-10-22,138
1826,13900,1,book,上海,2006-08-11,16
2427,104925,1,movie,"New York City, United States",2013-12-08,104
886,127209,1,movie,上海,2012-03-01,83
2449,197168,1,music,"København, Denmark",2010-01-23,57
2654,100243,1,movie,,2009-02-21,46
2237,175839,0,music,"Paris, France",2007-06-16,26
2543,191454,1,music,广东深圳,2008-12-10,44
485,128345,0,movie,,2008-09-04,41
1396,104024,1,movie,"Boston, United States",2009-08-16,52
1792,111677,1,movie,江苏南京,2008-03-05,35
606,101274,1,movie,,2010-07-13,63
466,127133,0,movie,上海,2008-06-09,38
622,128379,0,movie,北京,2010-08-09,64
2172,123642,1,movie,北京,2006-09-23,17
1441,120639,1,movie,北京,2006-09-05,17
520,129628,0,movie,上海,2010-02-16,58
1585,127357,0,movie,北京,2008-03-02,35
1918,103230,1,movie,北京,2009-11-12,55
2635,187200,1,music,"台北, 台湾",2008-01-21,33
592,128615,1,movie,"Hawaii, United States",2010-06-17,62
2485,117246,1,movie,云南昆明,2006-08-02,16
2165,95935,1,movie,江苏南京,2011-07-27,75
2512,141717,1,music,上海,2007-02-28,22
792,129100,0,movie,安徽马鞍山,2011-08-16,76
2616,116114,0,movie,河南郑州,2005-10-31,6
843,178984,0,music,Yugoslavia,2011-12-11,80
1514,142588,1,music,"Athínai, Greece",2009-07-11,51
1530,129949,1,movie,北京,2007-06-26,26
2401,102624,1,movie,北京,2007-04-28,24
629,127810,0,movie,上海,2010-08-21,64
1667,113012,0,movie,江苏南京,2014-07-17,111
1174,115237,0,movie,北京,2009-09-05,53
988,129712,0,movie,山东淄博,2012-11-18,91
2478,59243,1,book,"Dublin (Baile Átha Cliath), Ireland",2009-03-25,47
2568,115159,0,movie,河南信阳,2007-01-15,21
2054,106701,1,movie,江苏无锡,2010-08-10,64
1997,117812,0,movie,上海,2006-07-14,15
1988,128760,0,movie,"Toronto, Canada",2005-12-24,8
1602,129107,0,movie,北京,2009-06-25,50
2570,184268,1,music,广东深圳,2008-05-20,37
444,129766,0,movie,"Ann Arbor, United States",2007-12-16,32
2708,125279,1,movie,"La Habana, Cuba",2009-06-14,50
664,124333,1,movie,,2010-11-05,67
484,100121,1,movie,北京,2008-08-25,40
1850,105381,1,movie,上海,2008-03-11,35
277,100527,1,movie,浙江宁波,2016-10-22,138
1355,127807,0,movie,上海,2007-10-08,30
1680,27676,1,book,北京,2010-01-12,57
1456,109989,1,movie,北京,2006-08-24,16
2485,128839,0,movie,云南昆明,2006-08-02,16
1362,42792,1,book,上海,2008-02-26,34
907,125754,1,movie,上海,2012-05-10,85
1478,203783,1,music,香港,2006-10-20,18
2493,123659,1,movie,上海,2010-12-02,68
585,128714,1,movie,四川成都,2010-06-05,62
1565,82463,0,book,广东广州,2011-09-05,77
1493,197922,1,music,上海,2006-08-04,16
2614,170597,1,music,浙江杭州,2011-05-27,73
1634,69668,1,book,上海,2006-08-20,16
2041,111404,1,movie,四川成都,2008-07-21,39
668,129252,1,movie,广东深圳,2010-11-17,67
666,127851,0,movie,四川成都,2010-11-07,67
1237,123925,0,movie,北京,2007-12-02,32
426,103585,1,movie,上海,2007-09-03,29
2639,112590,0,movie,贵州贵阳,2006-08-22,16
1368,127771,0,movie,上海,2011-11-07,79
1878,96830,1,movie,北京,2011-09-15,77
2602,129375,0,movie,上海,2008-06-12,38
235,116789,0,movie,北京,2016-07-16,135
2560,105135,1,movie,山东威海,2008-11-04,43
810,96460,1,movie,北京,2011-09-28,77
1915,120223,1,movie,浙江杭州,2006-04-08,12
1150,129004,1,movie,陕西商洛,2014-07-05,111
1597,101074,1,movie,北京,2008-02-14,34
1680,112119,1,movie,北京,2010-01-12,57
1993,17517,0,book,四川成都,2007-02-12,22
454,128154,1,movie,河南洛阳,2009-11-08,55
599,159066,1,music,四川成都,2009-05-27,49
1033,99499,1,movie,北京,2013-04-04,96
1965,96047,1,movie,北京,2009-05-18,49
1703,120525,1,movie,广东深圳,2007-07-11,27
392,70863,1,book,陕西西安,2017-12-06,152
1838,150768,1,music,福建福州,2009-08-01,52
2700,128864,1,movie,广东广州,2007-10-08,30
1635,59229,0,book,"London, United Kingdom",2010-08-15,64
2712,163948,1,music,上海,2007-11-29,31
2257,98341,1,movie,北京,2007-04-15,24
1966,99403,1,movie,北京,2008-08-30,40
1537,128526,1,movie,湖南郴州,2010-06-12,62
754,104375,1,movie,上海,2011-06-05,74
1537,101108,0,movie,湖南郴州,2010-06-12,62
2668,86913,1,book,上海,2008-01-16,33
2251,6542,1,book,江苏南京,2010-01-27,57
1877,120959,1,movie,上海,2008-08-07,40
908,2757,1,book,上海,2012-05-12,85
2602,104178,1,movie,上海,2008-06-12,38
1449,59511,0,book,"昆山, 苏州",2010-08-14,64
104,129189,1,movie,辽宁鞍山,2015-07-12,123
507,100211,1,movie,山东青岛,2008-12-25,44
1993,81831,1,book,四川成都,2007-02-12,22
2648,96014,1,movie,"台北, 台湾",2008-09-16,41
1396,129008,0,movie,"Boston, United States",2009-08-16,52
1800,129187,0,movie,北京,2009-11-26,55
1309,128419,1,movie,湖北武汉,2008-01-02,33
2406,103361,1,movie,安徽合肥,2010-02-25,58
1176,96580,1,movie,四川成都,2014-09-04,113
1050,100413,1,movie,浙江杭州,2013-05-20,97
1064,121425,0,movie,北京,2009-08-23,52
1444,49091,0,book,"Boston, United States",2008-12-21,44
2448,126928,1,movie,浙江绍兴,2009-12-31,56
442,105602,1,movie,"常熟, 苏州",2007-12-14,32
1828,102993,0,movie,上海,2006-08-09,16
2075,125794,1,movie,北京,2007-08-13,28
2622,96460,1,movie,山东青岛,2012-11-21,91
2319,125216,1,movie,上海,2007-02-13,22
883,126915,1,movie,江西南昌,2012-02-23,82
683,129602,1,movie,"San Francisco Bay Area, United States",2011-01-09,69
452,99727,0,movie,Singapore,2008-02-18,34
2136,104150,0,movie,北京,2012-03-06,83
1853,96022,0,movie,北京,2007-11-03,31
1603,120943,0,movie,香港,2006-10-22,18
935,104821,0,movie,广东茂名,2012-07-07,87
2664,128130,1,movie,上海,2011-10-02,78
2164,104637,1,movie,北京,2011-09-15,77
1836,110772,0,movie,上海,2010-04-29,60
2713,110387,1,movie,"New York City, United States",2006-07-09,15
2317,96376,1,movie,"New York City, United States",2010-08-17,64
1228,98762,0,movie,北京,2008-03-29,35
1328,105314,1,movie,北京,2006-10-27,18
34,19949,1,book,辽宁沈阳,2006-05-19,13
2164,120429,1,movie,北京,2011-09-15,77
624,97745,1,movie,浙江杭州,2010-08-11,64
927,129613,1,movie,上海,2012-06-26,86
426,107669,0,movie,上海,2007-09-03,29
2449,100315,1,movie,"København, Denmark",2010-01-23,57
860,124274,0,movie,,2012-01-05,81
2469,122802,1,movie,北京,2007-08-05,28
2654,106728,1,movie,,2009-02-21,46
2225,101428,0,movie,山东青岛,2007-02-08,22
2560,112369,1,movie,山东威海,2008-11-04,43
544,104567,1,movie,辽宁沈阳,2009-02-27,46
1536,105482,1,movie,江苏南京,2011-01-04,69
1639,15353,0,book,香港,2014-10-26,114
2096,129649,1,movie,广东深圳,2010-06-16,62
865,57718,1,book,北京,2012-01-19,81
1930,171713,1,music,辽宁沈阳,2007-07-23,27
507,102955,1,movie,山东青岛,2008-12-25,44
453,115341,1,movie,北京,2008-02-27,34
1275,154177,1,music,四川泸州,2011-05-31,73
1338,97913,1,movie,,2007-09-14,29
2267,106366,1,movie,福建福州,2011-12-14,80
2650,128728,0,movie,Bahamas,2006-08-29,16
778,161942,0,music,江苏南京,2011-07-23,75
1690,115736,0,movie,四川成都,2006-07-15,15
2172,96407,1,movie,北京,2006-09-23,17
2183,111531,1,movie,"Paris, France",2008-07-17,39
400,128706,1,movie,四川成都,2018-01-13,153
1505,129897,1,movie,"London, United Kingdom",2008-07-27,39
2554,111177,0,movie,广东深圳,2008-10-12,42
2449,162148,0,music,"København, Denmark",2010-01-23,57
117,97459,1,movie,,2015-08-13,124
2612,117766,1,movie,北京,2007-12-26,32
1219,106070,1,movie,广东深圳,2007-07-07,27
1335,128907,1,movie,"Sydney, Australia",2010-11-08,67
153,95983,1,movie,北京,2015-12-21,128
2702,119147,0,movie,广东广州,2008-04-15,36
1689,129871,1,movie,"Los Angeles, United States",2009-07-01,51
1225,123642,1,movie,四川成都,2007-04-13,24
124,96031,1,movie,"Kābol, Afghanistan",2015-09-20,125
1009,105368,1,movie,北京,2013-02-05,94
1618,104515,1,movie,"München, Germany",2009-04-30,48
519,97978,1,movie,江苏南京,2010-02-15,58
1755,113526,1,movie,北京,2007-06-04,26
1668,104330,1,movie,上海,2008-05-11,37
2680,41999,1,book,广东广州,2006-12-19,20
19,112181,1,movie,广东深圳,2006-01-16,9
426,130454,1,movie,上海,2007-09-03,29
2250,96584,1,movie,上海,2006-02-09,10
2413,99022,1,movie,北京,2011-06-08,74
1786,129319,1,movie,北京,2011-01-17,69
726,110275,0,movie,广东深圳,2011-04-07,72
1635,347,0,book,"London, United Kingdom",2010-08-15,64
2225,12801,1,book,山东青岛,2007-02-08,22
2164,96939,1,movie,北京,2011-09-15,77
2358,116826,0,movie,"Los Angeles, United States",2009-09-12,53
2159,102813,1,movie,北京,2009-05-27,49
441,128528,0,movie,四川成都,2007-12-08,32
1889,121427,0,movie,广东广州,2011-06-14,74
1297,128171,1,movie,北京,2007-09-06,29
1208,119918,0,movie,北京,2005-11-30,7
568,110108,0,movie,四川成都,2010-05-06,61
2596,129545,0,movie,,2013-07-17,99
1945,117284,0,movie,河南郑州,2011-12-08,80
637,120481,1,movie,浙江台州,2010-09-01,65
1740,130240,0,movie,山西太原,2013-06-29,98
1976,149591,1,music,北京,2009-10-29,54
1802,14441,1,book,广西南宁,2005-12-23,8
2059,127843,1,movie,重庆,2006-01-09,9
1339,128800,1,movie,北京,2007-02-28,22
428,129164,1,movie,"台北, 台湾",2007-09-10,29
437,125703,1,movie,上海,2007-11-25,31
1687,127944,1,movie,广东广州,2011-10-08,78
1668,121074,1,movie,上海,2008-05-11,37
208,118216,0,movie,江苏南京,2016-05-06,133
1612,1325,1,book,"San Francisco Bay Area, United States",2010-09-13,65
1497,33456,1,book,"P'yŏngyang, North Korea",2008-01-18,33
1993,187476,1,music,四川成都,2007-02-12,22
2509,106082,1,movie,北京,2007-02-14,22
2511,93895,1,book,北京,2006-07-18,15
1455,176025,0,music,上海,2010-10-26,66
2324,129545,0,movie,北京,2007-08-29,28
148,110867,1,movie,上海,2015-12-04,128
2068,128920,1,movie,上海,2010-10-24,66
1464,122227,0,movie,北京,2009-09-04,53
2205,38824,1,book,北京,2008-06-05,38
2066,100953,1,movie,Fiji,2009-04-19,48
467,105003,1,movie,福建福州,2009-11-20,55
501,96639,0,movie,,2008-12-12,44
2449,116045,0,movie,"København, Denmark",2010-01-23,57
2048,128387,1,movie,北京,2007-05-21,25
854,10306,1,book,北京,2011-12-30,80
277,104482,1,movie,浙江宁波,2016-10-22,138
513,128839,1,movie,浙江杭州,2009-01-10,45
1485,125253,0,movie,湖北武汉,2006-05-22,13
1413,118854,0,movie,四川成都,2005-11-16,7
668,101128,1,movie,广东深圳,2010-11-17,67
511,124029,1,movie,"London, United Kingdom",2009-01-02,45
1783,116042,0,movie,广东深圳,2011-05-24,73
1635,50694,1,book,"London, United Kingdom",2010-08-15,64
473,128314,1,movie,,2008-07-17,39
1862,99954,1,movie,上海,2011-08-22,76
1897,119485,1,movie,浙江台州,2005-11-03,7
2034,103742,0,movie,上海,2011-10-16,78
1579,95986,1,movie,香港,2013-03-07,95
2606,52853,1,book,安徽六安,2008-07-09,39
1621,155767,1,music,北京,2008-11-17,43
2172,129141,1,movie,北京,2006-09-23,17
856,123924,0,movie,广西柳州,2012-01-01,81
2608,110918,0,movie,湖北武汉,2012-05-17,85
1945,106790,0,movie,河南郑州,2011-12-08,80
940,95996,1,movie,江苏苏州,2012-07-16,87
1811,96123,1,movie,北京,2006-11-21,19
1409,95899,1,movie,北京,2012-03-06,83
1097,101919,1,movie,陕西西安,2013-12-02,104
512,120492,1,movie,湖北武汉,2009-01-02,45
111,106714,0,movie,浙江杭州,2006-11-18,19
1554,123659,0,movie,"Paris, France",2007-02-18,22
1961,130387,1,movie,"København, Denmark",2007-07-22,27
459,101679,1,movie,江西赣州,2008-04-29,36
884,121558,1,movie,浙江绍兴,2012-02-25,82
2391,127204,0,movie,北京,2007-05-19,25
909,129076,1,movie,"台北, 台湾",2012-05-12,85
21,103013,0,movie,北京,2014-11-18,115
2704,126905,1,movie,江苏镇江,2007-04-10,24
1782,95943,1,movie,北京,2006-10-31,18
503,105477,0,movie,广东惠州,2008-12-21,44
2043,127593,0,movie,"Seattle, United States",2010-02-05,58
625,97691,0,movie,北京,2009-06-22,50
1413,96678,0,movie,四川成都,2005-11-16,7
624,99651,1,movie,浙江杭州,2010-08-11,64
263,96375,1,movie,四川成都,2016-09-09,137
2191,201514,1,music,,2006-11-07,19
1608,105567,0,movie,北京,2010-08-12,64
2232,121363,0,movie,"Reykjavík, Iceland",2010-09-05,65
1467,104150,1,movie,江苏苏州,2009-02-18,46
1757,136051,1,music,四川成都,2007-11-30,31
354,106170,1,movie,北京,2017-05-09,145
2005,127836,0,movie,黑龙江哈尔滨,2008-01-29,33
1730,96041,0,movie,江苏无锡,2015-01-03,117
2240,105772,1,movie,吉林长春,2006-07-04,15
2285,128797,1,movie,四川成都,2008-12-18,44
2050,128443,1,movie,,2007-09-07,29
2034,98983,1,movie,上海,2011-10-16,78
1802,127652,0,movie,广西南宁,2005-12-23,8
1741,86884,1,book,香港,2009-05-15,49
2602,104215,0,movie,上海,2008-06-12,38
2237,127921,0,movie,"Paris, France",2007-06-16,26
1320,96130,1,movie,北京,2010-11-29,67
519,120260,1,movie,江苏南京,2010-02-15,58
698,128276,0,movie,北京,2011-02-04,70
2424,127910,1,movie,"Toronto, Canada",2007-11-28,31
198,107404,1,movie,广东汕尾,2016-03-10,131
1288,116445,1,movie,"San Francisco Bay Area, United States",2005-05-22,1
21,98772,0,movie,北京,2014-11-18,115
2159,98441,1,movie,北京,2009-05-27,49
2509,102834,0,movie,北京,2007-02-14,22
1647,189023,1,music,北京,2005-12-31,8
227,118658,0,movie,广东广州,2016-06-17,134
632,106450,0,movie,上海,2010-08-27,64
2145,114346,1,movie,北京,2006-04-09,12
1519,130081,0,movie,北京,2008-11-21,43
966,127834,1,movie,北京,2012-09-01,89
2418,129021,0,movie,江苏镇江,2012-08-16,88
495,101581,1,movie,"Kyoto, Japan",2010-01-14,57
926,128249,0,movie,浙江杭州,2012-06-23,86
2136,129542,0,movie,北京,2012-03-06,83
2018,128547,1,movie,上海,2009-01-08,45
768,102783,1,movie,辽宁抚顺,2011-07-07,75
467,148877,1,music,福建福州,2009-11-20,55
733,104480,0,movie,福建福州,2011-04-23,72
262,119629,1,movie,上海,2016-09-09,137
1898,130608,0,movie,北京,2006-02-25,10
2164,104215,1,movie,北京,2011-09-15,77
2684,103878,0,movie,广东深圳,2012-03-19,83
525,113225,0,movie,广东深圳,2010-02-22,58
2498,5158,0,book,广东广州,2007-12-27,32
1781,101169,0,movie,浙江杭州,2013-01-30,93
2199,64610,0,book,,2006-03-21,11
1712,174752,0,music,四川成都,2012-02-10,82
1456,126942,0,movie,北京,2006-08-24,16
1844,102172,0,movie,福建泉州,2010-03-23,59
1913,98000,1,movie,,2010-10-03,66
2136,128839,1,movie,北京,2012-03-06,83
2205,129290,0,movie,北京,2008-06-05,38
291,104480,0,movie,"台南, 台湾",2016-11-29,139
548,113102,0,movie,"Brasília, Brazil",2010-03-20,59
1735,157197,1,music,北京,2008-11-15,43
1192,128130,1,movie,广东广州,2006-04-15,12
2708,128961,1,movie,"La Habana, Cuba",2009-06-14,50
1976,106344,0,movie,北京,2009-10-29,54
2498,129452,0,movie,广东广州,2007-12-27,32
1794,209308,1,music,湖北神农架林区,2009-04-09,48
1831,116788,1,movie,"Paris, France",2007-08-07,28
719,103292,1,movie,四川成都,2011-03-30,71
1719,115119,1,movie,江苏无锡,2007-02-26,22
2112,18033,1,book,"Melbourne, Australia",2007-05-24,25
1783,112584,1,movie,广东深圳,2011-05-24,73
1403,99286,0,movie,,2005-11-27,7
137,96010,1,movie,北京,2015-11-07,127
1328,103578,1,movie,北京,2006-10-27,18
1583,99216,1,movie,上海,2006-04-21,12
1702,104473,0,movie,四川成都,2011-09-29,77
1469,199595,0,music,湖南长沙,2009-01-17,45
1260,127594,1,movie,河北石家庄,2008-09-16,41
1521,128567,0,movie,福建福州,2008-08-11,40
145,96254,0,movie,"Edmonton, Canada",2007-01-10,21
2005,127958,1,movie,黑龙江哈尔滨,2008-01-29,33
1612,120030,0,movie,"San Francisco Bay Area, United States",2010-09-13,65
2640,195542,1,music,北京,2009-07-04,51
2627,72054,1,book,北京,2006-08-06,16
1852,119475,1,movie,"Bristol, United Kingdom",2008-12-28,44
2588,172200,1,music,,2007-11-26,31
2053,127666,0,movie,北京,2005-09-18,5
908,129628,0,movie,上海,2012-05-12,85
2235,119421,1,movie,湖南长沙,2009-07-30,51
1639,95949,1,movie,香港,2014-10-26,114
2036,96322,1,movie,广东深圳,2010-03-16,59
1364,122448,0,movie,上海,2008-08-09,40
2654,116765,1,movie,,2009-02-21,46
1112,99045,1,movie,江苏无锡,2014-03-01,107
507,106043,1,movie,山东青岛,2008-12-25,44
188,95891,1,movie,广东广州,2016-02-17,130
1541,128697,0,movie,北京,2008-07-04,39
1913,97004,0,movie,,2010-10-03,66
25,95914,1,movie,北京,2009-09-12,53
1177,121724,1,movie,广东广州,2006-12-29,20
2602,198734,1,music,上海,2008-06-12,38
884,102420,0,movie,浙江绍兴,2012-02-25,82
620,95910,0,movie,安徽合肥,2009-06-21,50
2498,47093,1,book,广东广州,2007-12-27,32
803,127684,0,movie,北京,2011-09-17,77
354,95988,1,movie,北京,2017-05-09,145
1047,123777,1,movie,辽宁大连,2013-05-18,97
631,100862,1,movie,"New York City, United States",2010-08-26,64
2613,118639,1,movie,北京,2011-03-18,71
1933,128947,1,movie,广西玉林,2006-04-13,12
1070,104229,1,movie,"Harare (Salisbury), Zimbabwe",2013-08-03,100
1505,110295,1,movie,"London, United Kingdom",2008-07-27,39
118,96981,0,movie,重庆,2006-12-02,20
877,162776,1,music,北京,2012-02-03,82
1395,139829,1,music,北京,2010-04-10,60
1036,130338,0,movie,重庆,2013-04-12,96
1295,120505,1,movie,北京,2009-07-26,51
570,104903,1,movie,北京,2009-04-23,48
21,108345,1,movie,北京,2014-11-18,115
1592,127455,1,movie,四川成都,2011-11-18,79
2405,112425,0,movie,广东珠海,2010-07-08,63
678,106019,1,movie,香港,2009-08-04,52
346,102001,0,movie,江苏无锡,2017-04-23,144
2256,124816,1,movie,上海,2009-09-07,53
229,128214,0,movie,上海,2016-06-22,134
631,98685,0,movie,"New York City, United States",2010-08-26,64
1065,128923,1,movie,天津,2013-07-21,99
1497,34131,1,book,"P'yŏngyang, North Korea",2008-01-18,33
1877,110865,0,movie,上海,2008-08-07,40
595,120028,1,movie,辽宁大连,2010-06-25,62
2678,103872,1,movie,广东深圳,2006-12-23,20
443,111881,1,movie,广东深圳,2007-12-15,32
2602,62788,0,book,上海,2008-06-12,38
1315,122832,1,movie,陕西西安,2008-07-22,39
2475,126752,1,movie,四川成都,2007-02-01,22
2626,51805,1,book,北京,2006-07-27,15
1274,98648,1,movie,北京,2012-10-31,90
2556,125574,1,movie,北京,2015-08-19,124
1087,127944,0,movie,湖南长沙,2013-09-19,101
